movie_id,title,tags
1895,Star Wars: Episode III - Revenge of the Sith,"year after the onset of the clone wars, the nobl jedi knight lead a massiv clone armi into a galaxy-wid battl against the separatists. when the sinist sith unveil a thousand-year-old plot to rule the galaxy, the republ crumbl and from it ash rise the evil galact empire. jedi hero anakin skywalk is seduc by the dark side of the forc to becom the emperor' new apprentic – darth vader. the jedi are decimated, as obi-wan kenobi and jedi master yoda are forc into hiding. the onli hope for the galaxi are anakin' own offspr – the twin children born in secreci who will grow up to becom heroes. sciencefict adventur action showdown deathstar vision cultfigur hatr dreamsequ expectantmoth spaceopera chancel childbirth galacticwar ewanmcgregor natalieportman haydenchristensen georgeluca"
268,Batman,"the dark knight of gotham citi begin hi war on crime with hi first major enemi be the clownishli homicid joker, who ha seiz control of gotham' underworld. fantasi action doublelif dccomic dualident chemic crimefight fictionalplac gothamc superhero superpow jacknicholson michaelkeaton kimbasing timburton"
27582,The Mechanic,"arthur bishop is a 'mechanic' - an elit assassin with a strict code and uniqu talent for cleanli elimin targets. it' a job that requir profession perfect and total detachment, and bishop is the best in the business. but when he is order to take out hi mentor and close friend harry, bishop is anyth but detached. action thriller crime poison chicago prostitut martialart assassin airport cemeteri boat hitman chase machinegun cover-up beautifulwoman carcrash jasonstatham benfost donaldsutherland simonwest"
75,Mars Attacks!,"'we come in peace' is not what those green men from mar mean when they invad our planet, arm with irresist weapon and a cruel sens of humor. thi star stud cast must play victim to the alien’ fun and game in thi comedi homag to scienc fiction film of the '50 and '60s. comedi fantasi sciencefict savingtheworld totaldestruct whitehous mar usapresid cataclysm lasergun ambassador congress pest flyingsauc jacknicholson glennclos annetteben timburton"
10192,Shrek Forever After,"a bore and domest shrek pact with deal-mak rumpelstiltskin to get back to feel like a real ogr again, but when he' dupe and sent to a twist version of far far away—wher rumpelstiltskin is king, ogr are hunted, and he and fiona have never met—h set out to restor hi world and reclaim hi true love. comedi adventur fantasi anim famili ogr 3d mikemy eddiemurphi camerondiaz mikemitchel"
1894,Star Wars: Episode II - Attack of the Clones,"ten year after the invas of naboo, the galaxi is on the brink of civil war. under the leadership of a renegad jedi name count dooku, thousand of solar system threaten to break away from the galact republic. when an assassin attempt is made on senat padmé amidala, the former queen of naboo, twenty-year-old jedi apprentic anakin skywalk is assign to protect her. in the cours of hi mission, anakin discov hi love for padmé as well as hi own darker side. soon, anakin, padmé, and obi-wan kenobi are drawn into the heart of the separatist movement and the begin of the clone wars. adventur action sciencefict senat investig armi deathstar jedi cultfigur wed violenc kendo lasergun spaceopera spaceport teenagerebellion goodbecomingevil alienrac mechanicalhand yoda ewanmcgregor natalieportman haydenchristensen georgeluca"
49529,John Carter,"john carter is a war-weary, former militari captain who' inexplic transport to the mysteri and exot planet of barsoom (mars) and reluctantli becom embroil in an epic conflict. it' a world on the brink of collapse, and carter rediscov hi human when he realiz the surviv of barsoom and it peopl rest in hi hands. action adventur sciencefict basedonnovel mar medallion spacetravel princess alien steampunk martian escap edgarriceburrough alienrac superhumanstrength marscivil swordandplanet 19thcenturi 3d taylorkitsch lynncollin samanthamorton andrewstanton"
76640,The Last Stand,"ray owen is sheriff of the quiet us border town of sommerton junction after leav the lapd follow a bungl operation. follow hi escap from the fbi, a notori drug baron, hi gang, and a hostag are head toward sommerton junction where the polic are prepar to make a last stand to intercept them befor they cross the border. owen is reluct to becom involv but ultim join in with the law enforc effort action crime thriller sheriff smalltown hostag prison fbi border escap carchas convoy machinegun neo-western arnoldschwarzenegg forestwhitak rodrigosantoro kimjee-woon"
152760,The Monuments Men,"base on the true stori of the greatest treasur hunt in history, the monument men is an action drama focus on seven over-the-hill, out-of-shap museum directors, artists, architects, curators, and art historian who went to the front line of wwii to rescu the world’ artist masterpiec from nazi thiev and return them to their right owners. with the art hidden behind enemi lines, how could these guy hope to succeed? war drama histori action worldwarii nazi arttheft postworldwarii mattdamon cateblanchett georgeclooney georgeclooney"
41733,Due Date,"peter highman must scrambl across the us in five day to be present for the birth of hi first child. he get off to a bad start when hi wallet and luggag are stolen, and put on the 'no-fly' list. peter embark on a terrifi journey when he accept a ride from an actor. comedi drama highway slacker hitchhik wallet sunglass reststop vicodin waffl robertdowneyjr. zachgalifianaki michellemonaghan toddphillip"
8967,The Tree of Life,"the impressionist stori of a texa famili in the 1950s. the film follow the life journey of the eldest son, jack, through the innoc of childhood to hi disillus adult year as he tri to reconcil a complic relationship with hi father. jack find himself a lost soul in the modern world, seek answer to the origin and mean of life while question the exist of faith. drama fantasi philosophi fathersonrelationship redhair brothersisterrelationship sun telegram tree meteor afterlif deathofachild independentfilm spiritu outerspac dinosaur voiceov verylittledialogu tarkovskyesqu bradpitt seanpenn jessicachastain terrencemalick"
10201,Yes Man,carl allen ha stumbl across a way to shake free of post-divorc blue and a dead-end job: embrac life and say ye to everything. comedi bungee-jump scooter jimcarrey zooeydeschanel rhysdarbi peytonre
36647,Blade,"when blade' mother wa bitten by a vampir dure pregnancy, she did not know that she gave her son a special gift while dying: all the good vampir attribut in combin with the best human skills. blade and hi mentor whistler battl an evil vampir rebel (deacon frost) who plan to take over the outdat vampir council, captur blade and resurrect voraci blood god la magra. horror action suicid hero vampir bite fistfight supernatur vampirehunt superhero rivalri tragichero goodvsevil onemanarmi extremeviol martialartsmast scientist violenc disarmingsomeon blade machinegun englishsubtitlesinorigin hypodermicneedl microscop secretheadquart bulletdodg bullettim kickedinthegroin xrayedskeleton mouthguard escapad imaginari deadli masterwarrior supernatural fangvamp wesleysnip stephendorff kriskristofferson stephennorrington"
239563,St. Vincent,"a young boy whose parent just divorc find an unlik friend and mentor in the misanthropic, bawdy, hedonistic, war veteran who live next door. comedi babysitt friendship neighbor divorc childofdivorc billmurray melissamccarthi naomiwatt theodoremelfi"
59436,Midnight in Paris,a romant comedi about a famili travel to the french capit for business. the parti includ a young engag coupl forc to confront the illus that a life differ from their own is better. fantasi comedi romanc pari painter detect basedonnovel screenwrit forbiddenlov timetravel midnight nostalgia past sculptur hemingway owenwilson rachelmcadam kurtful woodyallen
82654,Warm Bodies,"after a zombi becom involv with the girlfriend of one of hi victims, their romanc set in motion a sequenc of event that might transform the entir lifeless world. horror comedi romanc post-apocalypt dystopia zombi zombieapocalyps interspeciesrom basedonyoungadultnovel nicholashoult teresapalm analeightipton jonathanlevin"
